,participant,Scene Type,Senario ID,Alt ID,Type,AV_location,Left Age,Right Age,Left Gender,Right Gender,choice_made?,choice Left ,choice_Right,hit_Pos,hit_Left,hit_Right,Subject gender,Subject age ,number of activiation,first click time,last click time
929,30,Video,2,2,AGE+GENDER,L,young,old,female,male,Y,1,0,L,1,0,M,24,1,7.139000000002852,
930,30,Video,5,5,AGE,L,young,child,female,female,Y,1,0,L,1,0,M,24,1,5.572999999996682,
931,30,Video,6,6,AGE,R,young,old,male,male,Y,0,1,R,0,1,M,24,1,5.1560000000026776,
932,30,Video,7,7,AGE+GENDER,L,old,young,female,male,Y,1,0,L,1,0,M,24,1,6.139999999999418,
933,30,Video,8,8,AGE,L,child,young,male,male,Y,1,0,L,1,0,M,24,1,6.207000000002154,
934,30,Video,15,15,GENDER,R,child,child,female,male,Y,0,1,R,0,1,M,24,1,5.656999999999243,
935,30,Video,9,9,AGE+GENDER,L,young,child,male,female,Y,1,0,L,1,0,M,24,1,4.756999999997788,
936,30,Video,16,16,,R,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,M,24,1,5.205999999998312,
937,30,Video,1,1,GENDER,R,young,young,male,female,Y,0,1,R,0,1,M,24,1,5.106999999996333,
938,30,Video,11,11,AGE,R,old,child,male,male,Y,0,1,R,0,1,M,24,1,4.6229999999995925,
939,30,Video,14,14,AGE+GENDER,R,child,old,female,female,Y,0,1,R,0,1,M,24,1,4.173999999999069,
940,30,Video,3,3,AGE,L,young,old,female,female,Y,1,0,L,1,0,M,24,1,4.139999999999418,
941,30,Video,4,4,AGE+GENDER,L,child,young,male,female,Y,1,0,L,1,0,M,24,1,4.374000000003434,
942,30,Video,12,12,AGE+GENDER,R,child,old,female,male,Y,0,1,R,0,1,M,24,1,5.8399999999965075,
943,30,Video,13,13,AGE+GENDER,L,old,child,female,male,Y,1,0,L,1,0,M,24,1,5.722999999998137,
944,30,Video,11,27,AGE,R,old,child,male,male,Y,0,1,R,0,1,M,24,1,5.052000000003318,
945,30,Video,6,22,AGE,R,young,old,male,male,Y,0,1,R,0,1,M,24,1,3.0560000000041327,
946,30,Video,3,19,AGE,R,young,old,female,female,Y,0,1,R,0,1,M,24,1,2.7850000000034925,
947,30,Video,7,23,AGE+GENDER,R,old,young,female,male,Y,0,1,R,0,1,M,24,1,4.990000000005239,
948,30,Video,5,21,AGE,R,young,child,female,female,Y,0,1,R,0,1,M,24,1,4.635999999998603,
949,30,Video,15,31,GENDER,L,child,child,female,male,Y,1,0,L,1,0,M,24,1,4.540999999997439,
950,30,Video,16,32,,R,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,M,24,1,4.790000000000873,
951,30,Video,12,28,AGE+GENDER,L,child,old,female,male,Y,1,0,L,1,0,M,24,1,4.5899999999965075,
952,30,Video,1,17,GENDER,R,young,young,male,female,Y,0,1,R,0,1,M,24,1,4.872000000003027,
953,30,Video,14,30,AGE+GENDER,L,child,old,female,female,Y,1,0,L,1,0,M,24,1,2.555999999996857,
954,30,Video,9,25,AGE+GENDER,L,young,child,male,female,Y,1,0,L,1,0,M,24,1,2.4900000000052387,
955,30,Video,8,24,AGE,R,child,young,male,male,Y,0,1,R,0,1,M,24,1,2.7399999999979627,
956,30,Video,13,29,AGE+GENDER,R,old,child,female,male,Y,0,1,R,0,1,M,24,1,2.3729999999995925,
957,30,Video,4,20,AGE+GENDER,L,child,young,male,female,Y,1,0,L,1,0,M,24,1,3.853000000002794,
958,30,Video,2,18,AGE+GENDER,R,young,old,female,male,Y,0,1,R,0,1,M,24,1,3.654999999998836,
959,30,Video,10,26,GENDER,R,old,old,male,female,Y,0,1,R,0,1,M,24,1,2.1900000000023283,
960,31,Video,4,4,AGE+GENDER,R,child,young,male,female,Y,1,0,L,1,0,F,23,1,4.802000000003318,
961,31,Video,7,7,AGE+GENDER,L,old,young,female,male,Y,1,0,L,1,0,F,23,1,5.6229999999995925,
962,31,Video,9,9,AGE+GENDER,R,young,child,male,female,Y,1,0,L,1,0,F,23,1,6.006000000001222,
963,31,Video,12,12,AGE+GENDER,L,child,old,female,male,Y,0,1,R,0,1,F,23,1,5.671999999998661,
964,31,Video,5,5,AGE,L,young,child,female,female,Y,1,0,L,1,0,F,23,1,4.989999999997963,
965,31,Video,16,16,,L,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,23,1,4.407000000006519,
966,31,Video,6,6,AGE,L,young,old,male,male,Y,0,1,R,0,1,F,23,1,3.822999999996682,
967,31,Video,1,1,GENDER,L,young,young,male,female,Y,0,1,R,0,1,F,23,1,6.989999999997963,
968,31,Video,2,2,AGE+GENDER,R,young,old,female,male,Y,0,1,R,0,1,F,23,1,4.773000000001048,
969,31,Video,10,10,GENDER,R,old,old,male,female,Y,1,0,L,1,0,F,23,1,2.790000000000873,
970,31,Video,13,13,AGE+GENDER,R,old,child,female,male,Y,1,0,L,1,0,F,23,1,6.605999999999767,
971,31,Video,11,11,AGE,L,old,child,male,male,N,0,0,L,1,0,F,23,0,,
972,31,Video,15,15,GENDER,L,child,child,female,male,Y,0,1,R,0,1,F,23,1,6.023000000001048,
973,31,Video,8,8,AGE,R,child,young,male,male,N,0,0,R,0,1,F,23,0,,
974,31,Video,3,3,AGE,R,young,old,female,female,N,0,0,R,0,1,F,23,0,,
975,31,Video,14,14,AGE+GENDER,L,child,old,female,female,Y,0,1,R,0,1,F,23,1,3.4680000000007567,
976,31,Video,14,30,AGE+GENDER,L,child,old,female,female,Y,0,1,R,0,1,F,23,1,4.201999999997497,
977,31,Video,16,32,,L,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,23,1,4.073000000003958,
978,31,Video,6,22,AGE,L,young,old,male,male,Y,0,1,R,0,1,F,23,1,3.705999999998312,
979,31,Video,4,20,AGE+GENDER,R,child,young,male,female,N,0,0,R,0,1,F,23,0,,
980,31,Video,5,21,AGE,R,young,child,female,female,Y,1,0,L,1,0,F,23,1,5.573000000003958,
981,31,Video,7,23,AGE+GENDER,L,old,young,female,male,N,0,0,L,1,0,F,23,0,,
982,31,Video,10,26,GENDER,R,old,old,male,female,Y,1,0,L,1,0,F,23,1,3.7070000000021537,
983,31,Video,1,17,GENDER,L,young,young,male,female,Y,0,1,R,0,1,F,23,1,7.435999999994237,
984,31,Video,11,27,AGE,R,old,child,male,male,Y,1,0,L,1,0,F,23,1,4.188999999998487,
985,31,Video,8,24,AGE,L,child,young,male,male,Y,0,1,R,0,1,F,23,1,4.805999999996857,
986,31,Video,3,19,AGE,L,young,old,female,female,Y,0,1,R,0,1,F,23,1,3.1370000000024447,
987,31,Video,15,31,GENDER,R,child,child,female,male,N,0,0,R,0,1,F,23,0,,
988,31,Video,13,29,AGE+GENDER,R,old,child,female,male,Y,1,0,L,1,0,F,23,1,3.172999999995227,
989,31,Video,9,25,AGE+GENDER,R,young,child,male,female,Y,1,0,L,1,0,F,23,1,4.239000000001397,
990,31,Video,2,18,AGE+GENDER,L,young,old,female,male,Y,0,1,R,0,1,F,23,1,4.386000000005879,
991,31,Video,12,28,AGE+GENDER,R,child,old,female,male,N,0,0,R,0,1,F,23,0,,
992,32,Video,4,4,AGE+GENDER,R,child,young,male,female,Y,1,0,L,1,0,F,35,1,4.6049999999959255,
993,32,Video,12,12,AGE+GENDER,L,child,old,female,male,Y,0,1,R,0,1,F,35,3,5.722000000001572,6.872000000003027
994,32,Video,9,9,AGE+GENDER,L,young,child,male,female,N,0,0,L,1,0,F,35,0,,
995,32,Video,11,11,AGE,L,old,child,male,male,Y,0,1,R,0,1,F,35,2,5.3070000000006985,5.8070000000006985
996,32,Video,3,3,AGE,L,young,old,female,female,N,0,0,L,1,0,F,35,0,,
997,32,Video,14,14,AGE+GENDER,R,child,old,female,female,Y,1,0,L,1,0,F,35,1,5.1049999999959255,
998,32,Video,6,6,AGE,R,young,old,male,male,Y,1,0,L,1,0,F,35,1,4.639999999999418,
999,32,Video,5,5,AGE,R,young,child,female,female,Y,1,0,L,1,0,F,35,1,6.155999999995402,
1000,32,Video,8,8,AGE,L,child,young,male,male,Y,0,1,R,0,1,F,35,1,6.323000000003958,
1001,32,Video,2,2,AGE+GENDER,L,young,old,female,male,N,0,0,L,1,0,F,35,0,,
1002,32,Video,16,16,,L,1 child,2 children,1 child,2 children,N,0,0,L,1,0,F,35,0,,
1003,32,Video,7,7,AGE+GENDER,R,old,young,female,male,N,0,0,R,0,1,F,35,0,,
1004,32,Video,1,1,GENDER,L,young,young,male,female,N,0,0,L,1,0,F,35,0,,
1005,32,Video,13,13,AGE+GENDER,R,old,child,female,male,N,0,0,R,0,1,F,35,0,,
1006,32,Video,10,10,GENDER,R,old,old,male,female,Y,1,0,L,1,0,F,35,1,6.173999999999069,
1007,32,Video,15,15,GENDER,L,child,child,female,male,Y,0,1,R,0,1,F,35,1,5.7739999999976135,
1008,32,Video,9,25,AGE+GENDER,L,young,child,male,female,N,0,0,L,1,0,F,35,0,,
1009,32,Video,11,27,AGE,R,old,child,male,male,N,0,0,R,0,1,F,35,0,,
1010,32,Video,14,30,AGE+GENDER,R,child,old,female,female,N,0,0,R,0,1,F,35,0,,
1011,32,Video,8,24,AGE,L,child,young,male,male,Y,0,1,R,0,1,F,35,3,3.0390000000043074,4.639999999999418
1012,32,Video,12,28,AGE+GENDER,L,child,old,female,male,Y,0,1,R,0,1,F,35,1,7.540000000000873,
1013,32,Video,4,20,AGE+GENDER,R,child,young,male,female,N,0,0,R,0,1,F,35,0,,
1014,32,Video,7,23,AGE+GENDER,R,old,young,female,male,N,0,0,R,0,1,F,35,0,,
1015,32,Video,5,21,AGE,R,young,child,female,female,Y,1,0,L,1,0,F,35,2,4.969000000004598,6.736000000004424
1016,32,Video,15,31,GENDER,L,child,child,female,male,Y,0,1,R,0,1,F,35,1,6.174000000006345,
1017,32,Video,13,29,AGE+GENDER,R,old,child,female,male,N,0,0,R,0,1,F,35,0,,
1018,32,Video,3,19,AGE,R,young,old,female,female,Y,1,0,L,1,0,F,35,2,4.286999999996624,4.869999999995343
1019,32,Video,6,22,AGE,L,young,old,male,male,Y,1,0,L,1,0,F,35,1,3.7070000000021537,
1020,32,Video,10,26,GENDER,L,old,old,male,female,N,0,0,L,1,0,F,35,0,,
1021,32,Video,1,17,GENDER,R,young,young,male,female,N,0,0,L,1,0,F,35,0,,
1022,32,Video,16,32,,L,1 child,2 children,1 child,2 children,N,0,0,L,1,0,F,35,0,,
1023,32,Video,2,18,AGE+GENDER,L,young,old,female,male,N,0,0,L,1,0,F,35,0,,
1024,33,Video,9,9,AGE+GENDER,L,young,child,male,female,Y,1,0,L,1,0,F,22,2,5.019000000000233,5.352999999995518
1025,33,Video,15,15,GENDER,L,child,child,female,male,Y,1,0,L,1,0,F,22,3,6.138999999995576,6.938999999998487
1026,33,Video,6,6,AGE,R,young,old,male,male,Y,0,1,R,0,1,F,22,3,4.955999999998312,5.639999999999418
1027,33,Video,3,3,AGE,R,young,old,female,female,Y,1,0,L,1,0,F,22,3,4.489000000001397,5.573000000003958
1028,33,Video,12,12,AGE+GENDER,L,child,old,female,male,Y,0,1,R,0,1,F,22,3,6.290000000000873,7.123999999996158
1029,33,Video,13,13,AGE+GENDER,R,old,child,female,male,Y,1,0,L,1,0,F,22,2,6.440000000002328,7.273000000001048
1030,33,Video,1,1,GENDER,R,young,young,male,female,Y,0,1,R,0,1,F,22,1,7.455999999998312,
1031,33,Video,14,14,AGE+GENDER,L,child,old,female,female,Y,0,1,R,0,1,F,22,2,3.5230000000010477,4.023000000001048
1032,33,Video,16,16,,L,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,22,1,3.9899999999979627,
1033,33,Video,10,10,GENDER,L,old,old,male,female,Y,1,0,L,1,0,F,22,1,4.940999999998894,
1034,33,Video,4,4,AGE+GENDER,L,child,young,male,female,Y,1,0,L,1,0,F,22,1,4.940999999998894,
1035,33,Video,11,11,AGE,R,old,child,male,male,Y,1,0,L,1,0,F,22,2,4.539999999993597,5.655999999995402
1036,33,Video,8,8,AGE,L,child,young,male,male,Y,1,0,L,1,0,F,22,1,6.139999999999418,
1037,33,Video,5,5,AGE,R,young,child,female,female,Y,0,1,R,0,1,F,22,2,5.89100000000326,6.574000000000524
1038,33,Video,2,2,AGE+GENDER,L,young,old,female,male,Y,0,1,R,0,1,F,22,2,5.805999999996857,6.3729999999995925
1039,33,Video,7,7,AGE+GENDER,L,old,young,female,male,Y,1,0,L,1,0,F,22,1,5.638999999995576,
1040,33,Video,14,30,AGE+GENDER,R,child,old,female,female,Y,0,1,R,0,1,F,22,1,4.434999999997672,
1041,33,Video,9,25,AGE+GENDER,R,young,child,male,female,Y,0,1,R,0,1,F,22,1,4.974000000001979,
1042,33,Video,11,27,AGE,L,old,child,male,male,Y,1,0,L,1,0,F,22,1,5.3729999999995925,
1043,33,Video,12,28,AGE+GENDER,L,child,old,female,male,Y,0,1,R,0,1,F,22,1,6.190000000002328,
1044,33,Video,5,21,AGE,R,young,child,female,female,Y,0,1,R,0,1,F,22,1,6.767999999996391,
1045,33,Video,1,17,GENDER,L,young,young,male,female,Y,1,0,L,1,0,F,22,1,6.923000000002503,
1046,33,Video,10,26,GENDER,L,old,old,male,female,Y,1,0,L,1,0,F,22,1,5.8070000000006985,
1047,33,Video,6,22,AGE,L,young,old,male,male,Y,0,1,R,0,1,F,22,1,4.756000000001222,
1048,33,Video,4,20,AGE+GENDER,L,child,young,male,female,Y,1,0,L,1,0,F,22,1,4.869999999995343,
1049,33,Video,16,32,,L,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,22,1,4.404999999998836,
1050,33,Video,13,29,AGE+GENDER,R,old,child,female,male,Y,1,0,L,1,0,F,22,1,4.1229999999995925,
1051,33,Video,8,24,AGE,L,child,young,male,male,Y,1,0,L,1,0,F,22,1,5.0899999999965075,
1052,33,Video,2,18,AGE+GENDER,R,young,old,female,male,Y,0,1,R,0,1,F,22,1,6.7370000000009895,
1053,33,Video,3,19,AGE,L,young,old,female,female,Y,0,1,R,0,1,F,22,1,4.472999999998137,
1054,33,Video,15,31,GENDER,L,child,child,female,male,Y,1,0,L,1,0,F,22,1,6.0570000000006985,
1055,33,Video,7,23,AGE+GENDER,R,old,young,female,male,Y,1,0,L,1,0,F,22,1,4.588000000003376,
1056,34,Video,14,14,AGE+GENDER,L,child,old,female,female,Y,1,0,L,1,0,F,25,1,1.6050000000032014,
1057,34,Video,11,11,AGE,R,old,child,male,male,Y,0,1,R,0,1,F,25,1,2.138999999995576,
1058,34,Video,13,13,AGE+GENDER,R,old,child,female,male,Y,0,1,R,0,1,F,25,1,3.1240000000034343,
1059,34,Video,2,2,AGE+GENDER,L,young,old,female,male,Y,1,0,L,1,0,F,25,1,2.9569999999948777,
1060,34,Video,3,3,AGE,R,young,old,female,female,Y,1,0,L,1,0,F,25,1,2.7399999999979627,
1061,34,Video,1,1,GENDER,R,young,young,male,female,Y,1,0,L,1,0,F,25,1,4.672999999995227,
1062,34,Video,6,6,AGE,R,young,old,male,male,Y,1,0,L,1,0,F,25,1,1.9899999999979627,
1063,34,Video,15,15,GENDER,L,child,child,female,male,Y,0,1,R,0,1,F,25,1,3.3729999999995925,
1064,34,Video,16,16,,L,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,25,1,4.822999999996682,
1065,34,Video,10,10,GENDER,R,old,old,male,female,Y,1,0,L,1,0,F,25,1,2.4899999999979627,
1066,34,Video,8,8,AGE,R,child,young,male,male,Y,0,1,R,0,1,F,25,1,4.273000000001048,
1067,34,Video,5,5,AGE,L,young,child,female,female,Y,1,0,L,1,0,F,25,1,3.5230000000010477,
1068,34,Video,12,12,AGE+GENDER,L,child,old,female,male,Y,1,0,L,1,0,F,25,1,5.205999999998312,
1069,34,Video,7,7,AGE+GENDER,L,old,young,female,male,Y,0,1,R,0,1,F,25,1,3.8060000000041327,
1070,34,Video,9,9,AGE+GENDER,R,young,child,male,female,Y,1,0,L,1,0,F,25,1,3.5570000000006985,
1071,34,Video,4,4,AGE+GENDER,L,child,young,male,female,Y,0,1,R,0,1,F,25,1,3.5899999999965075,
1072,34,Video,15,31,GENDER,R,child,child,female,male,Y,0,1,R,0,1,F,25,1,3.6529999999984284,
1073,34,Video,3,19,AGE,L,young,old,female,female,Y,1,0,L,1,0,F,25,1,2.6010000000023865,
1074,34,Video,1,17,GENDER,R,young,young,male,female,Y,1,0,L,1,0,F,25,1,4.323000000003958,
1075,34,Video,7,23,AGE+GENDER,L,old,young,female,male,Y,0,1,R,0,1,F,25,1,3.6569999999992433,
1076,34,Video,4,20,AGE+GENDER,L,child,young,male,female,Y,1,0,L,1,0,F,25,1,4.352999999995518,
1077,34,Video,6,22,AGE,R,young,old,male,male,Y,1,0,L,1,0,F,25,1,2.290000000000873,
1078,34,Video,5,21,AGE,L,young,child,female,female,Y,1,0,L,1,0,F,25,1,4.602999999995518,
1079,34,Video,9,25,AGE+GENDER,R,young,child,male,female,Y,1,0,L,1,0,F,25,1,2.5900000000037835,
1080,34,Video,2,18,AGE+GENDER,L,young,old,female,male,Y,1,0,L,1,0,F,25,1,3.003000000004249,
1081,34,Video,14,30,AGE+GENDER,R,child,old,female,female,Y,1,0,L,1,0,F,25,1,3.588999999999942,
1082,34,Video,11,27,AGE,L,old,child,male,male,Y,0,1,R,0,1,F,25,1,3.607000000003609,
1083,34,Video,13,29,AGE+GENDER,R,old,child,female,male,Y,0,1,R,0,1,F,25,1,3.3729999999995925,
1084,34,Video,8,24,AGE,R,child,young,male,male,Y,0,1,R,0,1,F,25,1,3.4570000000021537,
1085,34,Video,12,28,AGE+GENDER,L,child,old,female,male,Y,1,0,L,1,0,F,25,1,5.489999999997963,
1086,34,Video,10,26,GENDER,L,old,old,male,female,Y,1,0,L,1,0,F,25,1,3.4400000000023283,
1087,34,Video,16,32,,L,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,25,1,4.389000000002852,
1088,35,Video,12,12,AGE+GENDER,L,child,old,female,male,N,0,0,L,1,0,F,29,0,,
1089,35,Video,7,7,AGE+GENDER,L,old,young,female,male,Y,1,0,L,1,0,F,29,3,4.416000000004715,7.149000000004889
1090,35,Video,9,9,AGE+GENDER,R,young,child,male,female,Y,1,0,L,1,0,F,29,2,4.489999999997963,5.406999999999243
1091,35,Video,4,4,AGE+GENDER,L,child,young,male,female,Y,0,1,R,0,1,F,29,1,4.8549999999959255,
1092,35,Video,3,3,AGE,L,young,old,female,female,Y,0,1,R,0,1,F,29,2,2.8740000000034343,4.074000000000524
1093,35,Video,14,14,AGE+GENDER,L,child,old,female,female,Y,0,1,R,0,1,F,29,2,2.324000000000524,4.040000000000873
1094,35,Video,8,8,AGE,L,child,young,male,male,Y,0,1,R,0,1,F,29,2,5.239000000001397,6.472000000001572
1095,35,Video,16,16,,L,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,29,1,4.324000000000524,
1096,35,Video,10,10,GENDER,R,old,old,male,female,Y,1,0,L,1,0,F,29,1,5.457000000002154,
1097,35,Video,15,15,GENDER,L,child,child,female,male,Y,1,0,L,1,0,F,29,1,6.5900000000037835,
1098,35,Video,11,11,AGE,L,old,child,male,male,Y,1,0,L,1,0,F,29,1,2.2889999999970314,
1099,35,Video,1,1,GENDER,R,young,young,male,female,Y,1,0,L,1,0,F,29,1,5.607000000003609,
1100,35,Video,5,5,AGE,R,young,child,female,female,Y,1,0,L,1,0,F,29,3,2.389999999999418,5.040000000000873
1101,35,Video,6,6,AGE,L,young,old,male,male,Y,0,1,R,0,1,F,29,1,2.2730000000010477,
1102,35,Video,2,2,AGE+GENDER,L,young,old,female,male,Y,0,1,R,0,1,F,29,2,1.6390000000028522,4.523000000001048
1103,35,Video,13,13,AGE+GENDER,R,old,child,female,male,Y,1,0,L,1,0,F,29,1,2.9060000000026776,
1104,35,Video,4,20,AGE+GENDER,R,child,young,male,female,Y,0,1,R,0,1,F,29,1,5.069999999999709,
1105,35,Video,7,23,AGE+GENDER,L,old,young,female,male,Y,1,0,L,1,0,F,29,1,2.639000000002852,
1106,35,Video,12,28,AGE+GENDER,L,child,old,female,male,Y,0,1,R,0,1,F,29,1,4.389999999999418,
1107,35,Video,2,18,AGE+GENDER,L,young,old,female,male,Y,0,1,R,0,1,F,29,1,2.385999999998603,
1108,35,Video,16,32,,R,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,29,1,2.9729999999981374,
1109,35,Video,8,24,AGE,R,child,young,male,male,Y,0,1,R,0,1,F,29,1,3.290000000000873,
1110,35,Video,11,27,AGE,L,old,child,male,male,Y,1,0,L,1,0,F,29,1,2.039999999993597,
1111,35,Video,1,17,GENDER,R,young,young,male,female,Y,1,0,L,1,0,F,29,1,4.970000000001164,
1112,35,Video,14,30,AGE+GENDER,R,child,old,female,female,Y,0,1,R,0,1,F,29,1,1.9729999999981374,
1113,35,Video,13,29,AGE+GENDER,R,old,child,female,male,Y,1,0,L,1,0,F,29,1,1.8549999999959255,
1114,35,Video,10,26,GENDER,L,old,old,male,female,Y,1,0,L,1,0,F,29,1,2.6229999999995925,
1115,35,Video,6,22,AGE,R,young,old,male,male,Y,0,1,R,0,1,F,29,1,2.1560000000026776,
1116,35,Video,3,19,AGE,L,young,old,female,female,Y,0,1,R,0,1,F,29,2,1.635999999998603,2.235999999997148
1117,35,Video,15,31,GENDER,R,child,child,female,male,Y,0,1,R,0,1,F,29,1,5.355000000003201,
1118,35,Video,5,21,AGE,L,young,child,female,female,Y,1,0,L,1,0,F,29,1,4.054000000003725,
1119,35,Video,9,25,AGE+GENDER,R,young,child,male,female,Y,1,0,L,1,0,F,29,1,2.4400000000023283,
1120,36,Video,7,7,AGE+GENDER,L,old,young,female,male,N,0,0,L,1,0,F,23,0,,
1121,36,Video,16,16,,R,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,23,2,2.8150000000023283,3.2489999999961583
1122,36,Video,6,6,AGE,L,young,old,male,male,Y,0,1,R,0,1,F,23,1,4.988999999994121,
1123,36,Video,14,14,AGE+GENDER,L,child,old,female,female,Y,0,1,R,0,1,F,23,1,4.6229999999995925,
1124,36,Video,12,12,AGE+GENDER,R,child,old,female,male,N,0,0,R,0,1,F,23,0,,
1125,36,Video,10,10,GENDER,L,old,old,male,female,Y,0,1,R,0,1,F,23,1,6.489999999997963,
1126,36,Video,11,11,AGE,L,old,child,male,male,N,0,0,L,1,0,F,23,0,,
1127,36,Video,13,13,AGE+GENDER,L,old,child,female,male,N,0,0,L,1,0,F,23,0,,
1128,36,Video,5,5,AGE,R,young,child,female,female,Y,1,0,L,1,0,F,23,1,6.072000000000116,
1129,36,Video,4,4,AGE+GENDER,L,child,young,male,female,Y,0,1,R,0,1,F,23,1,5.306000000004133,
1130,36,Video,3,3,AGE,L,young,old,female,female,Y,0,1,R,0,1,F,23,1,5.341000000000349,
1131,36,Video,1,1,GENDER,R,young,young,male,female,N,0,0,R,0,1,F,23,0,,
1132,36,Video,9,9,AGE+GENDER,R,young,child,male,female,Y,1,0,L,1,0,F,23,1,5.357000000003609,
1133,36,Video,15,15,GENDER,L,child,child,female,male,Y,0,1,R,0,1,F,23,1,6.322000000000116,
1134,36,Video,2,2,AGE+GENDER,L,young,old,female,male,N,0,0,L,1,0,F,23,0,,
1135,36,Video,8,8,AGE,R,child,young,male,male,Y,0,1,R,0,1,F,23,1,6.955999999998312,
1136,36,Video,11,27,AGE,L,old,child,male,male,N,0,0,L,1,0,F,23,0,,
1137,36,Video,6,22,AGE,L,young,old,male,male,Y,0,1,R,0,1,F,23,1,5.455999999998312,
1138,36,Video,3,19,AGE,L,young,old,female,female,Y,0,1,R,0,1,F,23,1,5.2189999999973224,
1139,36,Video,4,20,AGE+GENDER,R,child,young,male,female,Y,0,1,R,0,1,F,23,2,5.1560000000026776,5.705999999998312
1140,36,Video,13,29,AGE+GENDER,L,old,child,female,male,Y,0,1,R,0,1,F,23,1,5.423000000002503,
1141,36,Video,12,28,AGE+GENDER,L,child,old,female,male,Y,0,1,R,0,1,F,23,1,6.790000000000873,
1142,36,Video,15,31,GENDER,R,child,child,female,male,N,0,0,R,0,1,F,23,0,,
1143,36,Video,2,18,AGE+GENDER,R,young,old,female,male,N,0,0,R,0,1,F,23,0,,
1144,36,Video,14,30,AGE+GENDER,R,child,old,female,female,Y,1,0,L,1,0,F,23,1,5.338999999999942,
1145,36,Video,8,24,AGE,L,child,young,male,male,Y,0,1,R,0,1,F,23,1,5.006000000001222,
1146,36,Video,16,32,,R,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,23,1,5.639000000002852,
1147,36,Video,5,21,AGE,R,young,child,female,female,Y,1,0,L,1,0,F,23,1,6.969999999993888,
1148,36,Video,9,25,AGE+GENDER,R,young,child,male,female,Y,1,0,L,1,0,F,23,1,5.605999999999767,
1149,36,Video,7,23,AGE+GENDER,L,old,young,female,male,Y,0,1,R,0,1,F,23,1,7.457000000002154,
1150,36,Video,10,26,GENDER,R,old,old,male,female,Y,1,0,L,1,0,F,23,2,6.690000000002328,7.639999999999418
1151,36,Video,1,17,GENDER,R,young,young,male,female,Y,1,0,L,1,0,F,23,1,7.385999999998603,
1152,37,Video,7,7,AGE+GENDER,L,old,young,female,male,Y,0,1,R,0,1,F,23,1,6.639000000002852,
1153,37,Video,3,3,AGE,R,young,old,female,female,Y,1,0,L,1,0,F,23,1,5.254999999997381,
1154,37,Video,4,4,AGE+GENDER,R,child,young,male,female,Y,1,0,L,1,0,F,23,1,5.072999999996682,
1155,37,Video,16,16,,L,1 child,2 children,1 child,2 children,N,0,0,L,1,0,F,23,0,,
1156,37,Video,9,9,AGE+GENDER,R,young,child,male,female,Y,1,0,L,1,0,F,23,1,3.922999999995227,
1157,37,Video,5,5,AGE,R,young,child,female,female,Y,1,0,L,1,0,F,23,1,3.1240000000034343,
1158,37,Video,13,13,AGE+GENDER,L,old,child,female,male,Y,0,1,R,0,1,F,23,1,3.3729999999995925,
1159,37,Video,15,15,GENDER,L,child,child,female,male,Y,0,1,R,0,1,F,23,1,5.075000000004366,
1160,37,Video,8,8,AGE,L,child,young,male,male,Y,0,1,R,0,1,F,23,1,4.273000000001048,
1161,37,Video,2,2,AGE+GENDER,L,young,old,female,male,Y,1,0,L,1,0,F,23,1,3.9060000000026776,
1162,37,Video,14,14,AGE+GENDER,R,child,old,female,female,Y,1,0,L,1,0,F,23,1,2.2229999999981374,
1163,37,Video,12,12,AGE+GENDER,R,child,old,female,male,Y,1,0,L,1,0,F,23,1,4.023000000001048,
1164,37,Video,1,1,GENDER,L,young,young,male,female,Y,1,0,L,1,0,F,23,1,5.855999999999767,
1165,37,Video,10,10,GENDER,R,old,old,male,female,Y,1,0,L,1,0,F,23,2,1.4389999999984866,2.239000000001397
1166,37,Video,6,6,AGE,L,young,old,male,male,Y,1,0,L,1,0,F,23,1,2.055999999996857,
1167,37,Video,11,11,AGE,L,old,child,male,male,Y,0,1,R,0,1,F,23,1,1.8229999999966822,
1168,37,Video,8,24,AGE,R,child,young,male,male,Y,0,1,R,0,1,F,23,1,2.0720000000001164,
1169,37,Video,2,18,AGE+GENDER,R,young,old,female,male,Y,1,0,L,1,0,F,23,1,3.702999999994063,
1170,37,Video,14,30,AGE+GENDER,R,child,old,female,female,Y,1,0,L,1,0,F,23,1,2.006999999997788,
1171,37,Video,9,25,AGE+GENDER,R,young,child,male,female,Y,1,0,L,1,0,F,23,1,2.573000000003958,
1172,37,Video,11,27,AGE,R,old,child,male,male,Y,0,1,R,0,1,F,23,1,1.6899999999950523,
1173,37,Video,7,23,AGE+GENDER,L,old,young,female,male,Y,0,1,R,0,1,F,23,1,2.6229999999995925,
1174,37,Video,16,32,,R,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,23,1,2.271999999997206,
